-1.0099306,0.088726416,1.0159752,0.73100954,0.7026211,-1.7540816
0.0032941774,-0.57346433,0.39086094,-0.6142447,-0.21315196,0.14695904
-0.81118214,-0.049315345,0.82047284,0.18422179,0.25575155,-0.79681516
-0.120188475,-0.3376215,0.23914564,-0.34018105,-0.17555386,0.02458126
-0.050118152,-0.14410856,0.16090053,0.025990082,0.17850012,-0.36256438
-0.1518953,-0.28803316,0.37256828,-0.30333105,0.008400787,-0.10771013
-1.365796,0.7637411,1.4788179,1.3373113,1.1377578,-2.5618808
-1.3603022,0.08084358,1.370851,1.0314363,0.8292897,-2.3311064
-0.190551,-0.15429771,0.3428897,0.11557655,-0.056717295,-0.34783
-0.2938261,-0.17601252,0.34277958,-0.07300114,-0.02071616,-0.21706112
-1.2325943,0.06281014,1.232904,0.8758281,0.6783435,-2.0180762
-1.5296271,0.03718925,1.6089082,1.0071982,0.74962795,-2.2745469
-0.5094469,-0.039461326,0.6713162,0.022379147,0.2582269,-0.5500152
0.13384683,-0.21364848,0.077095926,-0.008546216,0.020909116,-0.11040156
-1.8346087,-0.08846176,2.1300812,1.0665871,1.4840889,-3.134953
-1.68775,-0.016731646,1.8306229,0.9990631,0.75804126,-2.3280885
-0.7397242,0.10908662,0.70055723,0.4485922,0.52462876,-1.2425002
-1.1268724,0.07649167,1.1176068,0.83445185,0.71836245,-1.9324536
-0.094702244,-0.32460406,0.34842595,-0.42273015,0.010742493,-0.086711146
-0.67126447,0.1834269,1.0353559,0.5399182,0.5855931,-1.2523065
-0.6227114,0.44540867,0.76307034,0.8972489,0.7987337,-1.5524244
-0.531715,0.46389964,0.68669295,0.8353137,0.73593193,-1.3910273
-0.6060814,0.50914633,0.7560395,0.8961324,0.78186685,-1.5007406
0.019191861,-0.6031814,0.36515796,-0.6044504,-0.24731806,0.1586363
-2.1296399,-0.1436561,2.3926039,1.1392006,1.0942986,-3.0054572
-0.6769145,-0.011540491,0.6249838,0.35226366,0.32267126,-1.0075954
-0.5820884,-0.02723055,0.52118814,0.26146668,0.26907292,-0.8518876
-0.08538686,-0.20342723,0.11847428,-0.06910346,0.013600454,-0.1599097
-0.6310073,0.51843494,0.7423223,0.8074691,0.63308495,-1.3919876
-0.1094551,-0.33401158,0.2231951,-0.3355867,-0.18565461,0.038549133
-0.2967205,-0.17181791,0.344158,-0.07800298,-0.031141952,-0.20509003
-1.4692186,0.047488946,1.5378177,1.1446089,0.9090878,-2.4795885
-0.2890154,-0.03223073,0.35821036,0.26055485,0.3518454,-0.82496285
-2.5780835,-0.3019099,3.234092,1.3750119,1.9935992,-4.242261
-0.23175767,-0.14764048,0.38857764,-0.16268681,0.16717336,-0.3156306
-1.914956,0.4893264,2.091195,1.3847911,1.2841427,-3.4188776
-0.49448043,0.0052201636,0.5483985,0.15874985,0.37254843,-0.80230856
-0.50958794,0.19099876,0.6073454,0.47590783,0.22091573,-0.91442055
-2.210392,-0.16492906,2.5032952,1.2170992,1.0743593,-3.113181
-0.8079946,0.10391238,0.8280686,0.4685478,0.61755127,-1.3861731
-2.33395,0.36481938,2.8224502,1.3204254,0.81459796,-2.5381455
-1.9312388,0.02969325,2.0946717,1.2988801,0.937389,-2.8430843
0.09665048,-0.07586156,0.06943015,0.055552192,0.16619399,-0.2469239
-0.50329435,-0.038049866,0.66547716,0.01730395,0.24628511,-0.53061575
0.15722711,-0.23010626,0.05851131,-0.085779436,0.050916173,-0.111553825
-2.0246487,0.062672466,2.183899,1.43205,1.0293509,-3.0902553
-0.8078578,0.61709726,0.9138778,0.97999054,0.8214146,-1.7259772
-1.8255738,-0.07912162,2.1295998,1.0818571,1.5168453,-3.168208
-1.9921905,-0.012854096,2.186685,1.2584572,0.9295074,-2.8345518
-2.157671,-0.1596277,2.4403589,1.1798781,1.0386219,-3.0208497
-0.011808585,-0.35557154,0.19686773,-0.22067927,-0.111169465,-0.037544705
0.1343966,-0.63299483,0.20909804,-0.41746393,-0.20906118,0.050692305
-0.20968424,-0.21079895,0.38952756,-0.16440164,0.09836412,-0.22094771
-0.20589565,-0.16411941,0.22258925,-0.034325615,0.04978229,-0.27524632
-2.0060885,0.5589773,2.067656,1.6771972,1.0790529,-3.2267892
-1.3255701,-0.057933357,1.4947381,0.9852169,0.6276927,-2.2472472
-0.010528743,0.05029012,0.17983627,0.28713754,0.17076877,-0.41357297
-1.5624768,0.08890338,1.6021956,1.1637067,0.88197166,-2.6000893
-0.76295024,0.5725078,0.86935663,0.8765506,0.7111993,-1.5895536
-0.43791246,-0.063751325,0.50494075,0.09241629,0.28906012,-0.6876422
-1.7846566,0.787486,1.8462777,1.4526595,1.2536756,-3.0827665
-0.5520846,0.049516607,0.6579457,0.6757661,0.6731941,-1.4756248
-1.5985774,0.21782073,1.6083013,1.2762377,0.88215196,-2.6953068
-2.0721445,-0.08777955,2.920833,0.862328,0.35188922,-1.6562684
-2.171958,-0.23588538,2.7772546,1.1627228,1.8330289,-3.725149
-2.00876,0.06860384,2.158968,1.4309255,1.0315742,-3.0919504
-0.5380208,0.055809323,0.5832662,0.2020124,0.43745732,-0.89870965
-0.5118485,0.11574279,0.5785761,0.24091099,0.46652445,-0.8887882
-0.41361243,0.26229087,0.518042,0.52593374,0.28618336,-0.8878877
-0.22012796,-0.19642709,0.3988065,-0.14792265,0.119269244,-0.2451064
-0.4593439,-0.024781529,0.39025885,0.21077605,0.24457428,-0.73709804
-1.4735885,0.38458815,1.6903732,1.1103703,1.0579574,-2.701476
-0.17389797,-0.18974999,0.2914139,0.06058088,0.11539168,-0.43583715
-0.04721371,-0.3847036,0.286687,-0.42850164,-0.07537004,-0.03091607
-2.196278,0.09556982,2.359384,1.6287361,1.1733538,-3.4862442
0.21241017,-0.5398809,0.14349318,-0.2644559,-0.20608974,0.124487974
-0.7245918,-0.0017124005,0.6801655,0.3824077,0.33614042,-1.0565025
-0.2801445,-0.17970745,0.46470186,0.12325169,-0.062498882,-0.35979328
-0.48009586,-0.043575507,0.56394404,0.43908924,0.52037907,-1.2243905
-0.8157486,-0.03723104,1.0249069,0.2825368,0.6952908,-1.3041742
-0.8340298,0.0839735,0.77902293,0.5867376,0.5321934,-1.4081036
-0.34423053,-0.101582155,0.41624826,-0.018616779,0.20238242,-0.5228033
-1.4917563,0.45186642,1.7738043,1.1616096,1.0916817,-2.6874611
-0.7941128,-0.04391704,0.7896232,0.166685,0.25262055,-0.7641474
-0.044890318,0.11309323,0.21158287,0.36416158,0.31350616,-0.5531076
0.11821863,-0.34322116,0.12617391,-0.19175822,0.041744538,-0.15222125
-0.3920129,-0.12492488,0.3823141,-0.0035613514,0.08354964,-0.38632682
-0.0733778,-0.35912147,0.31907687,-0.43257216,-0.039980665,-0.055343494
-0.69863516,-0.039531093,0.7645338,0.331556,0.46311954,-1.1296284
-1.8304628,0.08542335,1.9220064,1.4587524,1.0942488,-3.0897548
-1.291246,0.7427947,1.4048786,1.2711768,1.0956277,-2.445643
-0.19902955,0.06988336,0.30841777,0.40694046,0.42936477,-0.8175443
-0.11515856,0.0016938783,0.26034084,0.25088707,0.08873948,-0.42631054
-2.4304366,0.5508656,2.4578362,2.0066106,1.1848837,-3.7699132
-0.74492496,0.10786715,0.69831675,0.45705387,0.52007097,-1.250022
-1.6131276,0.007867429,1.7279543,0.99898106,0.7423892,-2.2742424
-0.1278794,-0.27845713,0.38939163,-0.33045796,0.08558681,-0.15826893
-0.3207237,-0.059562873,0.4508539,0.0006088428,0.25012508,-0.46800244
-0.11320619,0.06155211,0.21827877,0.31593782,0.3673223,-0.6536478
-2.2578123,-0.26228327,2.896968,1.1725353,1.8362334,-3.7862759
-2.0121021,0.10525611,2.1157954,1.5681099,1.1719853,-3.4133842
-0.734605,0.019518483,0.6785736,0.4501391,0.4165989,-1.188863
0.09019448,-0.6044358,0.20266733,-0.44673342,-0.25600183,0.11168829
-2.3107526,0.5828222,2.4579787,1.6313847,1.4470189,-4.0150876
-2.1810927,-0.11739528,2.4295373,1.1986032,1.2623105,-3.1885386
-1.8313175,0.8423991,1.8916748,1.5316082,1.271288,-3.1607902
-1.5802745,0.2341294,1.5851345,1.2687527,0.88686574,-2.6857662
-1.2710658,0.051884387,1.2876364,0.8620081,0.65957016,-1.987472
-0.81983936,0.32961106,0.9386671,0.95871884,0.8629173,-1.8525507
-0.090250865,-0.33044934,0.38185802,-0.4330559,0.021303281,-0.07051662
-0.48806024,0.4377056,0.6089543,0.7091512,0.51538885,-1.1571112
-0.03389457,-0.4220609,0.34725755,-0.5164686,-0.09015699,0.039149396
0.2172064,-0.61918896,0.1596401,-0.31747684,-0.26608488,0.1752556
-1.181732,0.6917754,1.2788937,1.1401852,0.9721662,-2.2247915
-2.599817,0.4003677,3.255772,1.4738249,0.883037,-2.6534138
-2.362109,-0.17150334,2.6760554,1.3183444,1.2191367,-3.4002972
0.10750459,-0.3268768,0.12690723,-0.18143997,0.0687717,-0.17850783
-0.2597403,0.3190895,0.4292138,0.5814466,0.4537833,-0.8860863
-0.8769742,0.2596785,1.192211,0.7022161,0.7194533,-1.6476262
-0.25673604,0.004882373,0.36051884,0.34915772,0.47339585,-0.9039433
-1.3267604,-0.046041068,1.5191859,0.65801245,1.0499125,-2.1894677
-0.48926067,-0.02604955,0.55071956,0.15187089,0.34718904,-0.78164566
-0.88659185,0.6312832,0.9830489,0.97710645,0.8112938,-1.8006313
-1.5479876,-0.09819943,1.7058483,0.746435,0.66038215,-1.9941459
-2.1379633,0.024155114,2.343788,1.4439715,1.035998,-3.1458619
-0.9684015,0.08419591,0.9783833,0.6706168,0.67549413,-1.6686163
-0.66126055,-0.04166716,0.64446485,0.14097634,0.20854187,-0.7003251
-0.95051587,-0.033616584,1.0636666,0.33169746,0.6579468,-1.3889871
-0.23960012,0.18407491,0.3606846,0.42809162,0.22805557,-0.6777203
-0.6286289,0.096475124,0.7310384,0.74729806,0.71952933,-1.5883697
-0.8988133,0.6247747,0.99687004,0.965497,0.79523665,-1.7982826
-0.9006825,0.6547882,1.0089859,1.0798346,0.9172147,-1.8991191
-2.5643246,0.06090391,2.8415444,1.8328627,1.2974305,-3.9063392
-1.6441866,-0.07998371,1.8021684,0.80377936,0.96675134,-2.3199708
-0.107319,-0.30465135,0.23558545,-0.2692273,-0.06467147,-0.10492135
-0.2961365,-0.09671259,0.38804984,-0.00652864,0.16868487,-0.38893986
-0.7966985,0.18282709,0.89638823,0.86603594,0.78954244,-1.8003883
-0.53714466,0.442499,0.6488483,0.7180304,0.50016546,-1.1915317
-1.6462983,-0.096203804,1.8113087,0.76526874,0.7933143,-2.1615114
-2.775362,0.96567124,2.7692897,1.9899923,1.5847461,-4.4431734
-1.5800823,-0.09936495,1.7387604,0.7166611,0.71509546,-2.0302515
-0.26713154,-0.18257281,0.3538765,-0.106682986,0.09485649,-0.37406388
-0.4905278,0.05871134,0.6037527,0.65748006,0.6592825,-1.3985281
-3.184618,-0.02777746,3.6088333,2.1843336,1.5902958,-4.762979
-0.56660837,0.018530805,0.6218925,0.22019294,0.4303419,-0.9314507
-0.87944317,0.3399243,1.391289,0.7104432,0.83527446,-1.6036114
0.10801931,-0.5437123,0.17700398,-0.36804414,-0.16643637,0.017430829
-0.93607384,-0.18224533,1.1539924,0.6406407,0.4267536,-1.6788507
-1.1467837,0.094958976,1.1537714,0.88518864,0.7789199,-2.0082083
-1.0595411,0.32160607,1.35861,0.83682257,0.86145735,-1.993083
-0.44609886,0.030279074,0.80477434,0.35180953,0.35925558,-0.8108243
-1.5045383,0.08100927,1.5494171,1.1798191,0.99412525,-2.640019
-1.0137913,-0.05684491,1.4724232,0.42978132,1.0380954,-1.7969029
-0.34239823,-0.16345938,0.42664817,-0.016156351,0.15816256,-0.5047251
-0.19509307,-0.016898569,0.27970517,0.2429006,0.37590775,-0.7218003
-1.1227412,0.02284709,1.1375191,0.68210596,0.529962,-1.6317365
-0.8361171,0.037164558,0.9133181,0.7951203,0.74012125,-1.8115304
-0.6815282,0.48407254,0.8210654,0.94349897,0.83130413,-1.6314628
-1.9415593,0.65149975,2.043194,1.4586791,1.333586,-3.420061
-1.1098878,-0.050042074,1.1723002,0.4796655,0.42574006,-1.3363218
-1.2142204,0.09545408,1.2199223,0.9411338,0.8131555,-2.1251576
-0.75214607,0.5687379,0.8586391,0.87125856,0.705744,-1.5743732
-0.21838957,-0.19343935,0.3270842,-0.11189871,0.05987533,-0.22397467
-1.3214386,0.75330967,1.437866,1.312442,1.1217257,-2.5019097
-2.181664,0.8332808,2.2638915,1.8292557,1.3385057,-3.6495376
-1.7421758,0.0029627718,1.8833297,1.089746,0.8051998,-2.4649196
-0.107423164,0.09093498,0.24251658,0.3778601,0.37184808,-0.6726393
-1.7493194,0.31407756,1.7578492,1.4178118,0.9430096,-2.8992195
-1.7824858,-0.27750245,3.281603,0.32094255,1.3008974,-2.2363956
-0.23861387,0.14674215,0.35447985,0.39371744,0.18556002,-0.6353105
-0.8685212,0.09540039,0.8219544,0.6194663,0.57985234,-1.4880705
-0.09828821,-0.3282553,0.3001097,-0.38335893,-0.01500619,-0.101187974
-0.762603,0.09008543,0.69166195,0.49338564,0.48490676,-1.2654419
-0.996718,0.5632346,1.1316794,1.1530187,0.99565995,-2.0971162
-0.13493001,-0.30268568,0.39853624,-0.34861177,0.026358418,-0.1003006
-0.38094538,-0.027951706,0.35693756,0.14082257,0.20830718,-0.58481324
-1.7172341,0.08656067,1.7833116,1.3583323,1.1019636,-2.994866
-3.7760577,0.0037128069,4.3068748,2.6804612,1.917549,-5.7412534
0.11204645,-0.3450146,0.13179177,-0.19295815,0.054890618,-0.16752522
-0.05013232,-0.5356785,0.42991593,-0.62879574,-0.21226501,0.15946634
-0.22959572,-0.15328468,0.4009625,-0.16020699,0.17576712,-0.31442404
-0.484919,-0.044167276,0.62712294,0.008394813,0.22882578,-0.49636137
-0.0394947,0.120275155,0.21248353,0.37115875,0.28730655,-0.5379522
0.20873268,-0.49523845,0.12831312,-0.23647974,-0.17203736,0.09411328
-0.90514797,-0.046556648,0.9298018,0.23946024,0.3497333,-0.95623994
-0.79400957,-0.040464636,0.8023296,0.23385625,0.27345225,-0.8771876
0.100856856,-0.72680306,0.2505347,-0.5272417,-0.3261983,0.17033027
0.008413896,0.043493304,0.15872791,0.2780301,0.24370384,-0.42550895
-0.3888712,-0.015646826,0.48950395,0.42775705,0.5345808,-1.135288
-0.48426986,0.43556216,0.6059543,0.70670086,0.51291436,-1.1516337
-0.80549586,-0.03761008,0.83120984,0.18067154,0.3604495,-0.8881091
-1.9843076,-0.022397634,2.1822996,1.2324015,0.92001987,-2.804439
-1.7775954,0.84523594,1.8627087,1.5648739,1.282229,-3.1303587
-1.3965461,0.07801683,1.4145724,1.0273699,0.7872976,-2.3249304
-1.0794846,0.3110091,1.3492368,0.84644085,0.83612055,-2.0157714
-0.21093865,0.2758974,0.37510464,0.5284521,0.36921012,-0.77212095
-0.44808656,0.058279615,0.50513566,0.1823179,0.3501862,-0.7265599
-2.0262156,-0.20094173,2.5928597,1.1096777,1.7885631,-3.5600796
-0.47209793,0.0712055,0.5723864,0.36781803,0.11676266,-0.77471524
-0.8650779,0.37590986,0.98668706,1.0020036,0.888906,-1.9094949
-0.6508189,0.5497888,0.7725542,0.87385863,0.7252055,-1.4832817
-1.5429093,0.044981886,1.6179446,1.0302725,0.7659904,-2.3200474
-1.9311665,0.8521424,1.9797921,1.5710248,1.3062333,-3.2950692
-1.1532325,0.7085782,1.2505004,1.1627135,0.996253,-2.2220414
0.026108526,-0.30968368,0.13285378,-0.17656374,-0.038051635,-0.10374992
-0.2873978,-0.1094276,0.3803037,0.1983727,0.2629192,-0.70368093
-1.6089925,-0.04983106,1.7548844,0.86964303,0.69972736,-2.1454344
-0.05186429,-0.3532323,0.21664709,-0.33094501,-0.091002375,-0.046788998
-1.849219,-0.013952818,2.019076,1.1383322,0.84974986,-2.5987291
-2.0136588,0.8654613,2.0532448,1.6094674,1.3338665,-3.407622
-2.464651,0.86292756,2.4966252,1.8014501,1.532128,-4.103798
-2.2152452,-0.037021603,2.4604394,1.3978854,1.0455244,-3.166096
-0.04351196,-0.30387542,0.12765434,-0.25599074,-0.16670093,0.043290146
-0.1980829,-0.22535072,0.37524006,-0.18178886,0.07054839,-0.19445542
-0.30243897,-0.05466279,0.41424954,0.22715405,-0.017763276,-0.47902432
-1.0820283,0.69841635,1.1784374,1.1334743,0.96759784,-2.1276302
-0.5269986,-0.008912947,1.1936553,0.3418958,0.41147357,-0.690647
-1.3731863,0.7441131,1.4799378,1.2820964,1.1092263,-2.5378478
-0.19204547,-0.22338408,0.41067743,-0.2110499,0.11623823,-0.21798831
0.023441188,-0.31592712,0.22896907,-0.037064724,-0.097052924,-0.13927227
-0.6507152,0.36286506,0.78200316,0.8876896,0.80618906,-1.6147182
0.08172771,-0.07607037,0.097916074,0.13895784,0.11089795,-0.23107755
0.042300098,-0.14033026,0.100066625,-0.012560407,0.22608072,-0.33669853
-0.051465854,-0.37258738,0.2597817,-0.39573985,-0.07571757,-0.044781983
-1.3098071,-0.066775665,1.4041417,0.5335283,0.65130997,-1.6584222
-2.029128,0.88044685,2.0688236,1.6306459,1.3369497,-3.4330666
-0.7002525,0.2670726,0.8187542,0.87391037,0.8097163,-1.6976249
-1.6646911,0.090406686,1.7219253,1.2308599,0.9258623,-2.7357621
-0.73715776,0.17758356,1.0293628,0.57589173,0.55292416,-1.3490558
-0.4389233,-0.045393053,0.5077642,0.3676999,0.44297484,-1.08443
-0.8253896,0.20749441,1.4617609,0.6131277,0.661167,-1.2821378
-0.1861806,-0.20865381,0.30938596,-0.21562234,0.06666403,-0.23626044
0.111599565,-0.18041947,0.0894654,0.03989771,0.035881385,-0.1444448
-1.6113833,-0.106200814,1.7822719,0.7765817,0.7005536,-2.090839
-0.9470213,0.1104431,0.94370633,0.6759962,0.68685144,-1.659153
-0.2727388,-0.117133796,0.43956164,-0.07593549,0.21538839,-0.3762593
-1.2109771,-0.010577064,1.2695605,0.64346737,0.51248145,-1.6003904
-0.90270287,-0.0021556132,0.909134,0.457947,0.3843604,-1.2167575
-1.5086068,0.7345775,1.6051266,1.3107399,1.1494236,-2.704545
-0.23065224,-0.15325406,0.40490988,-0.15734984,0.17873675,-0.31613672
-0.78090405,-0.040330287,0.77494836,0.15677209,0.25975862,-0.7589059
-0.92355007,0.35777226,1.0328916,0.71789354,0.5019324,-1.5616579
0.06144938,-0.66628975,0.27532688,-0.5310171,-0.30707413,0.18213956
-0.0888609,-0.46262348,0.39557588,-0.56712,-0.1959596,0.13284071
-0.8390754,0.055905316,0.79627293,0.5802774,0.5213651,-1.4097904
-0.8572558,0.31921178,1.4051542,0.69304603,0.81864524,-1.5483137
-1.4232978,0.44808623,1.7334045,1.1135249,1.069175,-2.5666397
-2.4983537,-0.06551179,2.8047814,1.5912728,1.2069844,-3.6157734
-0.59056705,0.115950435,1.1828729,0.44691494,0.5796106,-1.0117486
-0.046303816,-0.35801804,0.20791507,-0.31195608,-0.10431207,-0.039303407
-1.2057868,0.7170907,1.3326252,1.299487,1.1145327,-2.3935447
-0.89204174,-0.0458139,0.9172448,0.29190096,0.31419706,-0.99420905
-0.018030904,-0.39578888,0.20595121,-0.36231133,-0.12842566,-0.003931327
-1.2399253,0.36674806,1.4391711,0.9561353,0.8821136,-2.268626
-0.1430113,-0.2717344,0.36713007,-0.3322005,0.07946073,-0.17861515
-1.8039833,-0.08771932,1.9999514,0.97328746,0.80937773,-2.4379065
-0.29447234,-0.09711297,0.40253523,-0.015676463,0.18500954,-0.39315453
-0.9453296,0.023194272,0.92840827,0.56341106,0.4496211,-1.3900645
-0.7871255,0.033662636,0.7380889,0.5119542,0.46255478,-1.2936273
-0.92993873,-0.050361786,1.3563539,0.39253572,0.9718156,-1.6612362
-1.1184254,0.01160929,1.1454237,0.6481034,0.50987387,-1.579503
0.06739646,-0.05032701,0.07782511,0.062109783,0.23489109,-0.3228731
-0.036954354,-0.17101912,0.15216771,-0.0062651318,0.14642873,-0.32406056
-0.52997905,0.09509903,0.58383566,0.25562474,0.4415646,-0.8984362
-2.27377,-0.17112795,2.5761368,1.249189,1.1306393,-3.2278244
-0.8029528,0.10251427,0.823898,0.46229258,0.6148346,-1.3775357
-0.25872868,0.24838865,0.4165617,0.5812356,0.5350629,-0.987826
-0.09693355,-0.41141477,0.2852169,-0.45057973,-0.2424219,0.12765232
-0.81227964,0.3027039,1.2968736,0.66081893,0.804095,-1.5256815
-0.13291523,-0.3159895,0.3953394,-0.37087485,0.0006643012,-0.07428214
0.15579975,-0.46046928,0.13982183,-0.2680065,-0.10964717,-0.008870332
-2.6688666,-0.027817782,2.9927783,1.781125,1.3019632,-3.9221034
-2.1511016,0.0033655204,2.365737,1.4210595,1.0276737,-3.1256795
-1.7195941,0.5390965,2.0196743,1.3264431,1.1881424,-3.0008752
-1.154063,0.10436717,1.1562215,0.9028242,0.7847656,-2.0276966
-1.0648625,-0.06316356,1.1249069,0.37742412,0.38969296,-1.2056444
-0.18345799,-0.2250705,0.4117572,-0.22715466,0.124831595,-0.22049844
-1.0216503,-0.03684328,1.0921063,0.6909704,0.5702912,-1.6848238
-1.1583875,0.10166326,1.1608224,0.91032535,0.7919497,-2.0425892
-1.0325524,0.079460636,1.0658945,0.89570516,0.77181846,-2.0416183
-1.0117568,0.3720017,1.4256718,0.8170013,0.9084989,-1.8838855
-0.09757306,-0.33259684,0.32028288,-0.40554836,-0.014306575,-0.09176449
0.17213376,-0.3130761,0.057395406,-0.13944604,-0.033538003,-0.039181106
-0.10269643,-0.32168746,0.33807433,-0.40746117,0.0066328384,-0.09965705
-1.252839,0.033049572,1.3018537,0.9190602,0.7217939,-2.0381851
-1.2281419,-0.03235234,1.3005943,0.6001366,0.49485722,-1.5472023
0.062538534,-0.38856322,0.13989055,-0.26451197,-0.100920975,-0.026173187
-0.4886505,0.03265794,0.8164059,0.3632715,0.34307912,-0.86687326
-1.2055563,0.32197803,1.4262995,0.9242782,0.8523288,-2.2070951
0.088150874,-0.28795075,0.11968834,-0.16243494,0.07830154,-0.18461537
-2.5992124,0.14612648,2.7847154,2.0323532,1.4671631,-4.3022194
-0.6813153,0.43781608,0.79108703,0.73016244,0.48172668,-1.321526
-0.7539464,0.02742565,0.6988858,0.474642,0.43416008,-1.2277709
-1.2438248,0.054839913,1.2529202,0.85473996,0.6573052,-1.9734614
-1.0190313,-0.038875494,1.2133123,0.44086167,0.8573301,-1.6837907
-0.7950363,0.2306577,1.118373,0.64085644,0.65506154,-1.4908073
-0.5767543,0.114872664,0.67817277,0.42128503,0.18695757,-0.930187
-1.5360109,-0.08427736,1.7488177,0.78481317,1.116067,-2.422419
-1.360234,-0.07067704,1.5273966,0.63400376,0.93155146,-2.0445724
-1.3408836,0.24873659,1.3500613,1.1380455,0.8588848,-2.4228373
-0.9847079,0.6069494,1.0811822,0.94733137,0.7746971,-1.8612071
-0.5869377,0.061767314,0.5434848,0.30260107,0.3790702,-0.9413892
-2.5106115,-0.17916071,2.9509733,1.6048589,2.0560813,-4.4309893
-2.5535798,1.0041966,2.5526547,1.9844719,1.4755031,-4.0956197
-0.28436506,-0.0895111,0.4482928,-0.055509098,0.2459118,-0.4191902
-1.2284974,-0.040098067,1.4051192,0.57874215,0.9694575,-2.0087337
-0.01752618,-0.4398163,0.29389003,-0.47611916,-0.123981915,0.026237624
-0.86330587,0.52087843,0.96207094,0.8388199,0.6262181,-1.6186204
0.123045355,-0.27722803,0.12721092,-0.023942059,-0.037783444,-0.10085219
-0.99303824,-0.018326592,1.0399973,0.6546589,0.5639094,-1.6059914
-1.3900373,0.744155,1.4958743,1.2858342,1.1128476,-2.557636
-0.72325796,0.4633315,0.83003795,0.76249987,0.5176836,-1.3924904
-0.029927313,0.04784173,0.15992716,0.25539896,0.2908385,-0.4946524
-0.4711923,0.041325096,0.4952608,0.20279455,0.3315422,-0.7526421
-0.3789208,-0.2687834,0.5724602,0.060228676,0.12714633,-0.61734706
0.066430904,-0.02656382,0.08228537,0.10696989,0.2153826,-0.31358233
-0.61152875,-0.03916755,0.587824,0.14044766,0.19915283,-0.6792043
-0.38076723,0.023748983,0.4861925,0.06530028,0.3390871,-0.6201144
-0.72044,0.5699945,0.83003426,0.8772278,0.72027296,-1.5523434
-1.6083837,-0.11186214,2.125519,0.82164437,1.509039,-2.8552165
0.039058,-0.64019185,0.2798094,-0.53702337,-0.3057412,0.17429014
-0.87767524,-0.04581232,0.89803076,0.21995185,0.327195,-0.90797377
-1.7712923,-0.11483391,1.9731796,0.9112092,0.7938361,-2.3675978
